player_id,player_name,role,games,wins,win_rate,avg_performance,avg_dpm,avg_csm,avg_kp_pct,avg_kda_index,avg_kills,avg_deaths,avg_assists,avg_kill_share,avg_dpm_share,avg_teammate_perf,avg_perf_diff_vs_role_opp
1229,kingen,TOP,102,42,0.4117647058823529,0.027048122645319115,646.2549019607843,7.91078431372549,54.601960784313725,0.669358633625499,2.7058823529411766,3.088235294117647,4.627450980392157,0.20680740217751045,0.2516840989649598,-0.22911094112021643,0.012426394318630636
650,Bdd,MID,104,47,0.4519230769230769,0.016240430101069774,642.9134615384615,8.73076923076923,70.52884615384616,1.136603819223218,3.644230769230769,2.269230769230769,6.1826923076923075,0.2712103429240309,0.26034348405539154,-0.13134665622850614,0.05231236067808564
1250,ShowMaker,MID,116,65,0.5603448275862069,0.013280913111761973,639.6724137931035,8.46551724137931,69.57758620689656,1.3264096029991237,3.603448275862069,2.146551724137931,6.948275862068965,0.2318575321547692,0.24682176680094178,0.10955492485169582,0.12160071546041439
2545,Morgan,TOP,92,36,0.391304347826087,0.010746536768559318,571.6739130434783,8.1,57.67173913043479,0.7898655977324992,2.641304347826087,2.7717391304347827,5.0,0.2062029268816017,0.2314263776506648,-0.07194344821158025,-0.1650081825916146
3895,Lucid,JUNGLE,116,65,0.5603448275862069,0.005212163288051836,418.07758620689657,6.368103448275862,74.73017241379311,1.1710595739798386,3.189655172413793,2.810344827586207,8.0,0.2141861825517907,0.15866641778732146,0.11157211230762334,0.026412229220925107
1971,Kellin,SUPPORT,96,40,0.4166666666666667,-0.021299722148834053,223.15625,0.9052083333333334,76.79166666666667,0.8745843574200128,0.7395833333333334,3.84375,10.239583333333334,0.05529276840761094,0.08368901890304971,-0.11525307311826484,-0.22424640044359723
392,Peanut,JUNGLE,113,74,0.6548672566371682,-0.028834620912813004,414.7787610619469,6.427433628318584,70.22123893805309,1.1653699809644686,2.769911504424779,2.8849557522123894,8.84070796460177,0.169334802757311,0.1524894431818117,0.17938479206333294,0.03989623916660985
48,Faker,MID,108,66,0.6111111111111112,-0.03393916586160696,679.5277777777778,8.567592592592591,61.0675925925926,1.135893538333127,3.0925925925925926,2.3518518518518516,6.833333333333333,0.18339539729830637,0.24503254051261272,0.22408091126432197,0.031599709064293525
5264,Kyeahoo,MID,39,17,0.4358974358974359,-0.04799656781290133,683.5128205128206,8.528205128205128,67.31025641025641,1.0923951364835618,3.1794871794871793,2.769230769230769,6.641025641025641,0.2278890602249166,0.25848473604511757,-0.01905701116600022,-0.05675669433936262
4260,Peter,SUPPORT,82,40,0.4878048780487805,-0.06122435825105954,194.64634146341464,1.0378048780487805,74.48902439024391,0.8807200636333551,0.6219512195121951,3.6707317073170733,10.402439024390244,0.041914455876135695,0.07727295537760526,-0.04448533075788027,-0.04469420145326106
4796,Fisher,MID,40,22,0.55,-0.06813767582691488,688.95,8.6075,62.447500000000005,1.0122930469811393,3.475,2.775,6.3,0.21796095879948013,0.2649963015810564,-0.001778589504052948,-0.20846825019608764
1613,Rich,TOP,97,38,0.3917525773195876,-0.100567383905094,597.1340206185567,7.601030927835051,57.39072164948453,0.6930995906952028,2.536082474226804,3.1030927835051547,5.030927835051546,0.19188521624782814,0.23978499019990954,-0.18837509136874053,-0.3152210153145497
3694,Hype,ADC,81,32,0.3950617283950617,-0.10483503738217337,683.5061728395061,9.398765432098765,69.15555555555557,1.1046203211618781,4.234567901234568,2.246913580246914,5.0,0.3142881444575631,0.2699342608096932,-0.04183830719764674,-0.19483619288834195
4233,Raptor,JUNGLE,96,40,0.4166666666666667,-0.11510260241383254,462.3645833333333,6.091666666666666,73.45937500000001,0.9094897681069263,3.1354166666666665,3.46875,7.40625,0.22554704212301052,0.17118562093822706,-0.09180235305201521,-0.2664763705675401
4753,Sponge,JUNGLE,97,38,0.3917525773195876,-0.1405940956974619,441.0927835051546,6.28659793814433,74.84020618556701,0.81622984448864,2.7731958762886597,3.6907216494845363,6.814432989690721,0.20237514383755043,0.17583260891669772,-0.17836841342064855,-0.2325449688738645
3082,DuDu,TOP,88,21,0.23863636363636365,-0.1455487277913708,574.9886363636364,7.927272727272728,55.89772727272727,0.5143511170790942,2.397727272727273,3.0113636363636362,3.9204545454545454,0.23500637394772708,0.23477202334169672,-0.23734450932060194,-0.4712184921883619
738,Lehends,SUPPORT,102,42,0.4117647058823529,-0.164972757115448,225.08823529411765,1.046078431372549,67.23823529411764,0.5431238917565454,1.0588235294117647,4.46078431372549,8.03921568627451,0.07756582228715812,0.08751848783597,-0.18110572118002466,-0.34349490621401085
4865,Pollu,SUPPORT,92,36,0.391304347826087,-0.16622556493973986,191.55434782608697,0.9336956521739131,74.05978260869566,0.7910367838857723,0.4782608695652174,3.5869565217391304,9.326086956521738,0.03679142014003704,0.07718823050667167,-0.02770042278450546,-0.273039528452041
1504,Ucal,MID,58,21,0.3620689655172414,-0.1673332687255159,611.6206896551724,9.053448275862069,64.4603448275862,0.8188683900788459,3.1724137931034484,2.8448275862068964,4.896551724137931,0.2637301822799977,0.2504261843212252,-0.2943727681775273,-0.30690132100375966
3421,Clear,TOP,86,37,0.43023255813953487,-0.1748097599709493,584.5581395348837,7.611627906976745,51.19186046511628,0.7079110517883441,2.4302325581395348,3.116279069767442,5.476744186046512,0.1630268324576256,0.21686966123036244,-0.06005920983571406,-0.30648623088784566
2508,deokdam,ADC,96,44,0.4583333333333333,-0.17517524116661884,688.28125,8.947916666666666,71.34895833333333,1.1188287957395764,4.25,2.4895833333333335,5.791666666666667,0.3102319130538405,0.27963378241112874,-0.07876103910884416,-0.40966030150383254
4925,Casting,TOP,19,7,0.3684210526315789,-0.17592946439588145,622.3684210526316,7.421052631578948,53.86842105263158,0.5350127325852396,2.3684210526315788,3.210526315789474,5.157894736842105,0.1802200093221765,0.23815371419066855,-0.0696466039749994,-0.4138275434158557
3974,Bulldog,MID,76,19,0.25,-0.18068399017487674,682.921052631579,8.544736842105262,68.57236842105263,0.6859619414381346,2.236842105263158,3.0921052631578947,5.723684210526316,0.20673443936956948,0.2765045588264286,-0.1720162081485136,-0.4185543889663135
3322,Berserker,ADC,88,21,0.23863636363636365,-0.18437332816025956,650.9204545454545,9.549999999999999,69.00909090909092,0.9370399597605501,3.3295454545454546,2.1931818181818183,4.7272727272727275,0.25978321993297854,0.26353210429359103,-0.22763835922837974,-0.5268704172280112
3327,GIDEON,JUNGLE,102,42,0.4117647058823529,-0.1855240786194856,396.3333333333333,6.288235294117647,73.37745098039215,0.9292006586976685,2.803921568627451,3.1666666666666665,6.921568627450981,0.2145767311327919,0.1530775599786288,-0.1759678908040153,-0.35344925948561573
3326,Vicla,MID,88,37,0.42045454545454547,-0.1915161332549169,689.0227272727273,8.346590909090908,66.03750000000001,0.8476179841397468,2.8181818181818183,3.2954545454545454,6.7727272727272725,0.19959834119824876,0.2549767706216856,-0.0732085658243271,-0.41471235023854935
4938,Andil,SUPPORT,87,36,0.41379310344827586,-0.20214509544572493,197.8735632183908,1.0080459770114942,70.76666666666667,0.6744951738994375,0.5977011494252874,4.172413793103448,9.160919540229886,0.04644544132141057,0.07950016083923474,-0.14544691648599758,-0.2480773931307539
799,Teddy,ADC,62,22,0.3548387096774194,-0.20640965809707112,667.1935483870968,9.22258064516129,71.31451612903226,0.9923020895091876,4.193548387096774,2.6129032258064515,5.403225806451613,0.3177383043946622,0.2569333762029132,-0.14851741294203466,-0.5404652662923041
3438,Bull,ADC,11,4,0.36363636363636365,-0.20641813795669905,631.4545454545455,9.154545454545454,68.37272727272727,1.2976009347915622,3.6363636363636362,2.1818181818181817,5.636363636363637,0.279205625034502,0.2474422051339165,-0.026560420037199963,0.20152426737838666
4572,Way,SUPPORT,22,7,0.3181818181818182,-0.2104421906596365,204.04545454545453,0.9818181818181819,78.87727272727273,0.44171414298753986,0.6818181818181818,4.7727272727272725,7.909090909090909,0.08746993746993746,0.08539754519566599,-0.3262487522825419,-0.4170750278458646
4232,Soboro,TOP,10,3,0.3,-0.2389588291458946,579.7,7.69,53.29,0.5678464666671912,3.0,3.6,4.7,0.19262009885539297,0.23713045059869414,-0.2054589392813885,-0.37432807935672674
1906,Life,SUPPORT,80,19,0.2375,-0.26318086557378784,183.3125,1.0012500000000002,75.3375,0.5554973984812108,0.675,4.0625,7.7125,0.07326881296163416,0.07724023041098717,-0.2251451675925797,-0.4444242559408302
2919,Ellim,JUNGLE,5,1,0.2,-0.2715647656655502,394.4,6.640000000000001,67.28,0.6922074764036343,3.0,3.2,5.0,0.23362193362193362,0.1648886121708884,-0.22052508602599358,-0.725499609090883
2664,Pyosik,JUNGLE,85,20,0.23529411764705882,-0.3020417782352392,356.8941176470588,6.236470588235294,76.75058823529412,0.7932961676504061,2.4,3.0941176470588236,6.188235294117647,0.2182801417510784,0.1456343417500582,-0.19313156564220887,-0.6536165070547738
4221,Daystar,MID,8,3,0.375,-0.30636584854346655,575.625,8.175,68.075,1.1455407384426364,3.0,2.75,7.125,0.18107133879192705,0.22505629443933217,-0.038380991211193996,-0.7304360605674376
5058,Calix,MID,62,20,0.3225806451612903,-0.30702050180381985,581.9516129032259,8.850000000000001,60.31612903225806,0.7498490701548485,2.870967741935484,2.564516129032258,4.564516129032258,0.22410455658570066,0.22623279825496798,-0.2769072701679995,-0.5660472658264604
5122,PerfecT,TOP,85,40,0.47058823529411764,-0.315152700034969,501.43529411764706,7.581176470588235,49.345882352941175,0.6951556138397188,2.211764705882353,2.7411764705882353,5.070588235294117,0.14288983253633245,0.2030727238525688,-0.051551244211627156,-0.44804144865899936
4755,Jiwoo,ADC,94,41,0.43617021276595747,-0.3370995490893306,685.1170212765958,8.88723404255319,66.50531914893617,0.9232026053506399,3.765957446808511,3.0319148936170213,5.351063829787234,0.28341499005948706,0.26342839936649526,-0.10339711407972557,-0.3775288022994495
4217,HamBak,JUNGLE,32,11,0.34375,-0.33780646341303444,388.90625,6.14375,73.090625,0.7337490660700408,1.90625,3.71875,6.96875,0.1458821381845279,0.15627385098134877,-0.048774540862159724,-0.491943099138455
2650,Pleata,SUPPORT,10,2,0.2,-0.3397300454606556,163.7,0.96,77.82000000000001,0.5404914096944123,0.4,4.0,7.0,0.036825396825396824,0.07083129374632426,-0.2811280248588416,-0.4606542648380749
5919,LazyFeel,ADC,35,16,0.45714285714285713,-0.40266828220661166,596.0571428571428,9.031428571428572,67.60285714285715,0.939430662559938,3.6857142857142855,2.8,5.142857142857143,0.2996032343743533,0.24356494954974767,-0.13658189000707877,-0.5504923035862113
4927,DDoiV,JUNGLE,3,1,0.3333333333333333,-0.468192250933463,376.3333333333333,6.433333333333333,68.60000000000001,0.4040905357135438,3.6666666666666665,4.333333333333333,4.0,0.30972222222222223,0.17953599248364727,-0.3008912587788153,-0.5273988839560113
5393,Pungyeon,MID,12,2,0.16666666666666666,-0.4921514697765314,595.0,8.775,67.84166666666667,0.14548519783675248,1.6666666666666667,3.9166666666666665,3.0833333333333335,0.2397379785247432,0.2771389323004982,-0.5088088991403203,-1.2325032099030837
4215,Paduck,ADC,8,3,0.375,-0.7976195389493401,525.75,8.5625,63.05,0.5298056132744823,2.625,3.25,4.125,0.22906454248366015,0.20811842959403887,0.015337944401218273,-0.9785376237908721
2575,Trigger,ADC,4,0,0.0,-1.1528385811584374,627.5,8.575,47.225,-0.2452073132529315,1.5,4.5,2.25,0.15079365079365079,0.2651136051145155,-0.681123128041772,-2.209276397082614
