"game_block_id","Game","Duration","player_id","player_name","role","Champion","Result","KDA","CSM","DPM","KP%"
"141","T1 vs KT Rolster","24:33","4260","Peter","SUPPORT","Alistar","Defeat","=""0/6/1""","1.1","126","33.3%"
"141","T1 vs KT Rolster","24:33","4940","Smash","ADC","Kaisa","Victory","=""14/0/5""","9.8","1040","82.6%"
"142","T1 vs KT Rolster","30:11","650","Bdd","MID","Taliyah","Defeat","=""2/3/6""","8.6","406","80%"
"142","T1 vs KT Rolster","30:11","4925","Casting","TOP","Renekton","Defeat","=""4/2/2""","7.5","478","60%"
"142","T1 vs KT Rolster","30:11","983","Cuzz","JUNGLE","Viego","Defeat","=""2/3/8""","7.3","413","100%"
"142","T1 vs KT Rolster","30:11","1242","Doran","TOP","Ambessa","Victory","=""3/2/6""","8.2","614","60%"
"142","T1 vs KT Rolster","30:11","48","Faker","MID","Viktor","Victory","=""2/2/5""","8.9","557","46.7%"
"142","T1 vs KT Rolster","30:11","1258","Keria","SUPPORT","Rakan","Victory","=""1/1/12""","1.5","150","86.7%"
"142","T1 vs KT Rolster","30:11","3741","Oner","JUNGLE","Nocturne","Victory","=""3/3/7""","6.8","442","66.7%"
"142","T1 vs KT Rolster","30:11","4215","Paduck","ADC","Ashe","Defeat","=""1/4/5""","8.2","361","60%"
"142","T1 vs KT Rolster","30:11","4260","Peter","SUPPORT","Leona","Defeat","=""1/3/7""","1.5","166","80%"
"142","T1 vs KT Rolster","30:11","4940","Smash","ADC","Miss Fortune","Victory","=""6/2/8""","9.8","589","93.3%"
"143","GEN vs NS","28:06","1909","Canyon","JUNGLE","Skarner","Victory","=""3/1/7""","6.3","444","52.6%"
"143","GEN vs NS","28:06","1629","Chovy","MID","Viktor","Victory","=""5/1/3""","10.5","818","42.1%"
"143","GEN vs NS","28:06","4259","Duro","SUPPORT","Alistar","Victory","=""0/0/13""","0.6","174","68.4%"
"143","GEN vs NS","28:06","4796","Fisher","MID","Aurora","Defeat","=""0/4/2""","8.1","637","66.7%"
"143","GEN vs NS","28:06","3327","GIDEON","JUNGLE","Wukong","Defeat","=""0/3/1""","6.4","274","33.3%"
"143","GEN vs NS","28:06","4755","Jiwoo","ADC","Zeri","Defeat","=""1/4/1""","7.3","447","66.7%"
"143","GEN vs NS","28:06","1115","Kiin","TOP","Sion","Victory","=""4/1/4""","8.3","533","42.1%"
"143","GEN vs NS","28:06","738","Lehends","SUPPORT","Rakan","Defeat","=""0/6/2""","0.7","147","66.7%"
"143","GEN vs NS","28:06","685","Ruler","ADC","Ezreal","Victory","=""7/0/7""","10.0","962","73.7%"
"143","GEN vs NS","28:06","1229","kingen","TOP","Jayce","Defeat","=""2/2/1""","8.7","978","100%"
"144","GEN vs NS","28:17","1909","Canyon","JUNGLE","Xin Zhao","Victory","=""4/0/1""","8.4","389","38.5%"
"144","GEN vs NS","28:17","1629","Chovy","MID","Azir","Victory","=""2/0/4""","10.9","800","46.2%"
"144","GEN vs NS","28:17","4259","Duro","SUPPORT","Braum","Victory","=""0/2/10""","0.7","163","76.9%"
"144","GEN vs NS","28:17","4796","Fisher","MID","Ahri","Defeat","=""2/1/0""","9.5","351","40%"
"144","GEN vs NS","28:17","3327","GIDEON","JUNGLE","Naafiri","Defeat","=""2/0/1""","6.9","296","60%"
"144","GEN vs NS","28:17","4755","Jiwoo","ADC","Kaisa","Defeat","=""0/4/3""","7.6","300","60%"
"144","GEN vs NS","28:17","1115","Kiin","TOP","Gwen","Victory","=""2/1/5""","10.0","608","53.8%"
"144","GEN vs NS","28:17","738","Lehends","SUPPORT","Nautilus","Defeat","=""1/5/3""","1.4","110","80%"
"144","GEN vs NS","28:17","685","Ruler","ADC","Miss Fortune","Victory","=""5/2/1""","10.3","443","46.2%"
"144","GEN vs NS","28:17","1229","kingen","TOP","Diana","Defeat","=""0/4/0""","8.2","222","0%"
"145","OK BRION vs DN Freecs","29:53","3322","Berserker","ADC","Corki","Defeat","=""0/1/5""","10.9","490","83.3%"
"145","OK BRION vs DN Freecs","29:53","3974","Bulldog","MID","Ahri","Defeat","=""3/4/2""","7.2","768","83.3%"
"145","OK BRION vs DN Freecs","29:53","3195","Clozer","MID","Taliyah","Victory","=""4/1/8""","9.3","819","75%"
"145","OK BRION vs DN Freecs","29:53","3082","DuDu","TOP","Aatrox","Defeat","=""1/3/2""","8.2","531","50%"
"145","OK BRION vs DN Freecs","29:53","4217","HamBak","JUNGLE","Wukong","Victory","=""3/2/5""","7.2","412","50%"
"145","OK BRION vs DN Freecs","29:53","3694","Hype","ADC","Varus","Victory","=""8/1/7""","10.2","795","93.8%"
"145","OK BRION vs DN Freecs","29:53","1906","Life","SUPPORT","Rell","Defeat","=""1/6/5""","0.6","235","100%"
"145","OK BRION vs DN Freecs","29:53","2545","Morgan","TOP","Renekton","Victory","=""1/2/4""","8.8","532","31.2%"
"145","OK BRION vs DN Freecs","29:53","4865","Pollu","SUPPORT","Alistar","Victory","=""0/0/14""","0.9","139","87.5%"
"145","OK BRION vs DN Freecs","29:53","2664","Pyosik","JUNGLE","Naafiri","Defeat","=""1/2/1""","6.9","282","33.3%"
"146","OK BRION vs DN Freecs","31:04","3322","Berserker","ADC","Kaisa","Defeat","=""0/1/1""","9.7","369","100%"
"146","OK BRION vs DN Freecs","31:04","3974","Bulldog","MID","Viktor","Defeat","=""0/1/1""","9.5","617","100%"
"146","OK BRION vs DN Freecs","31:04","3195","Clozer","MID","Sylas","Victory","=""3/0/6""","9.5","454","90%"
"146","OK BRION vs DN Freecs","31:04","3082","DuDu","TOP","Yorick","Defeat","=""0/3/0""","9.4","442","0%"
"146","OK BRION vs DN Freecs","31:04","4217","HamBak","JUNGLE","Pantheon","Victory","=""2/1/8""","7.5","325","100%"
"146","OK BRION vs DN Freecs","31:04","3694","Hype","ADC","Ezreal","Victory","=""3/0/5""","10.3","864","80%"
"146","OK BRION vs DN Freecs","31:04","1906","Life","SUPPORT","Nautilus","Defeat","=""1/4/0""","1.4","95","100%"
"146","OK BRION vs DN Freecs","31:04","2545","Morgan","TOP","Fiora","Victory","=""2/0/3""","10.6","498","50%"
"146","OK BRION vs DN Freecs","31:04","4865","Pollu","SUPPORT","Poppy","Victory","=""0/0/9""","1.2","157","90%"
"146","OK BRION vs DN Freecs","31:04","2664","Pyosik","JUNGLE","Sejuani","Defeat","=""0/1/1""","5.8","246","100%"
"147","OK BRION vs DN Freecs","31:15","3322","Berserker","ADC","Caitlyn","Victory","=""8/0/4""","10.2","1002","92.3%"
"147","OK BRION vs DN Freecs","31:15","3974","Bulldog","MID","Azir","Victory","=""1/1/7""","8.9","609","61.5%"
"147","OK BRION vs DN Freecs","31:15","3195","Clozer","MID","Aurora","Defeat","=""1/1/3""","9.1","654","66.7%"
"147","OK BRION vs DN Freecs","31:15","3082","DuDu","TOP","Rumble","Victory","=""2/1/8""","8.2","669","76.9%"
"147","OK BRION vs DN Freecs","31:15","4217","HamBak","JUNGLE","Xin Zhao","Defeat","=""0/2/6""","6.6","346","100%"
"147","OK BRION vs DN Freecs","31:15","3694","Hype","ADC","Kalista","Defeat","=""2/4/4""","8.9","531","100%"
"147","OK BRION vs DN Freecs","31:15","1906","Life","SUPPORT","Karma","Victory","=""1/1/11""","1.2","321","92.3%"
"147","OK BRION vs DN Freecs","31:15","2545","Morgan","TOP","Ambessa","Defeat","=""2/3/1""","8.0","391","50%"
"147","OK BRION vs DN Freecs","31:15","4865","Pollu","SUPPORT","Renata Glasc","Defeat","=""1/3/5""","1.0","140","100%"
"147","OK BRION vs DN Freecs","31:15","2664","Pyosik","JUNGLE","Skarner","Victory","=""1/3/9""","6.5","410","76.9%"
"148","HLE vs T1","27:49","3411","Delight","SUPPORT","Renata Glasc","Victory","=""1/0/14""","1.7","130","65.2%"
"148","HLE vs T1","27:49","1242","Doran","TOP","Ambessa","Defeat","=""0/5/1""","7.7","634","25%"
"148","HLE vs T1","27:49","48","Faker","MID","Viktor","Defeat","=""0/7/1""","8.7","874","25%"
"148","HLE vs T1","27:49","1258","Keria","SUPPORT","Ashe","Defeat","=""0/3/3""","1.5","379","75%"
"148","HLE vs T1","27:49","3741","Oner","JUNGLE","Jarvan IV","Defeat","=""0/5/2""","5.9","156","50%"
"148","HLE vs T1","27:49","392","Peanut","JUNGLE","Xin Zhao","Victory","=""6/2/7""","7.6","685","56.5%"
"148","HLE vs T1","27:49","4940","Smash","ADC","Kalista","Defeat","=""4/3/0""","9.5","550","100%"
"148","HLE vs T1","27:49","1228","Viper","ADC","Caitlyn","Victory","=""5/0/7""","9.1","571","52.2%"
"148","HLE vs T1","27:49","2906","Zeka","MID","Sylas","Victory","=""6/0/3""","9.1","677","39.1%"
"148","HLE vs T1","27:49","3658","Zeus","TOP","Jax","Victory","=""5/2/6""","8.5","823","47.8%"
"149","HLE vs T1","31:39","3411","Delight","SUPPORT","Rell","Victory","=""1/3/22""","1.5","237","79.3%"
"149","HLE vs T1","31:39","1242","Doran","TOP","Rumble","Defeat","=""2/7/8""","7.3","559","76.9%"
"149","HLE vs T1","31:39","48","Faker","MID","Ahri","Defeat","=""1/4/4""","9.3","538","38.5%"
"149","HLE vs T1","31:39","1258","Keria","SUPPORT","Pantheon","Defeat","=""3/8/2""","1.4","221","38.5%"
"149","HLE vs T1","31:39","3741","Oner","JUNGLE","Naafiri","Defeat","=""5/5/4""","6.5","524","69.2%"
"149","HLE vs T1","31:39","392","Peanut","JUNGLE","Sejuani","Victory","=""3/3/14""","6.0","381","58.6%"
"149","HLE vs T1","31:39","4940","Smash","ADC","Corki","Defeat","=""2/5/4""","9.8","587","46.2%"
"149","HLE vs T1","31:39","1228","Viper","ADC","Miss Fortune","Victory","=""12/1/10""","10.1","817","75.9%"
"149","HLE vs T1","31:39","2906","Zeka","MID","Yone","Victory","=""8/0/6""","10.2","691","48.3%"
"149","HLE vs T1","31:39","3658","Zeus","TOP","Jayce","Victory","=""5/6/16""","8.9","832","72.4%"
"150","KT Rolster vs BNK FearX","26:15","650","Bdd","MID","Ahri","Victory","=""6/1/9""","8.7","743","62.5%"
"150","KT Rolster vs BNK FearX","26:15","4925","Casting","TOP","Aatrox","Victory","=""3/2/9""","7.8","691","50%"
"150","KT Rolster vs BNK FearX","26:15","3421","Clear","TOP","Ambessa","Defeat","=""3/4/1""","8.2","715","50%"
"150","KT Rolster vs BNK FearX","26:15","983","Cuzz","JUNGLE","Pantheon","Victory","=""10/2/9""","6.7","604","79.2%"
"150","KT Rolster vs BNK FearX","26:15","4943","Diable","ADC","Miss Fortune","Defeat","=""2/4/3""","8.3","519","62.5%"
"150","KT Rolster vs BNK FearX","26:15","1971","Kellin","SUPPORT","Rell","Defeat","=""2/8/5""","1.0","213","87.5%"
"150","KT Rolster vs BNK FearX","26:15","4215","Paduck","ADC","Ashe","Victory","=""5/2/9""","8.6","587","58.3%"
"150","KT Rolster vs BNK FearX","26:15","4260","Peter","SUPPORT","Elise","Victory","=""0/1/17""","1.2","283","70.8%"
"150","KT Rolster vs BNK FearX","26:15","4233","Raptor","JUNGLE","Lillia","Defeat","=""0/3/7""","7.7","671","87.5%"
"150","KT Rolster vs BNK FearX","26:15","3326","Vicla","MID","Galio","Defeat","=""1/5/4""","7.2","399","62.5%"
"151","KT Rolster vs BNK FearX","29:04","650","Bdd","MID","Viktor","Defeat","=""2/1/2""","10.4","735","66.7%"
"151","KT Rolster vs BNK FearX","29:04","4925","Casting","TOP","Gnar","Defeat","=""1/2/1""","8.5","746","33.3%"
"151","KT Rolster vs BNK FearX","29:04","3421","Clear","TOP","KSante","Victory","=""1/0/6""","7.8","374","50%"
"151","KT Rolster vs BNK FearX","29:04","983","Cuzz","JUNGLE","Viego","Defeat","=""1/3/2""","7.3","183","50%"
"151","KT Rolster vs BNK FearX","29:04","4943","Diable","ADC","Ezreal","Victory","=""7/1/4""","9.9","1218","78.6%"
"151","KT Rolster vs BNK FearX","29:04","1971","Kellin","SUPPORT","Leona","Victory","=""0/3/9""","1.1","159","64.3%"
"151","KT Rolster vs BNK FearX","29:04","4215","Paduck","ADC","Varus","Defeat","=""1/4/3""","7.6","567","66.7%"
"151","KT Rolster vs BNK FearX","29:04","4260","Peter","SUPPORT","Alistar","Defeat","=""1/4/5""","1.0","126","100%"
"151","KT Rolster vs BNK FearX","29:04","4233","Raptor","JUNGLE","Zyra","Victory","=""2/1/8""","7.6","550","71.4%"
"151","KT Rolster vs BNK FearX","29:04","3326","Vicla","MID","Azir","Victory","=""4/1/4""","9.3","550","57.1%"
"152","KT Rolster vs BNK FearX","29:59","650","Bdd","MID","Sylas","Victory","=""6/4/5""","8.6","621","64.7%"
"152","KT Rolster vs BNK FearX","29:59","4925","Casting","TOP","Jayce","Victory","=""5/2/4""","9.5","987","52.9%"
"152","KT Rolster vs BNK FearX","29:59","3421","Clear","TOP","Sion","Defeat","=""0/3/4""","7.3","513","44.4%"
"152","KT Rolster vs BNK FearX","29:59","983","Cuzz","JUNGLE","Nidalee","Victory","=""1/0/12""","7.0","734","76.5%"
"152","KT Rolster vs BNK FearX","29:59","4943","Diable","ADC","Xayah","Defeat","=""4/3/3""","9.6","603","77.8%"
"152","KT Rolster vs BNK FearX","29:59","1971","Kellin","SUPPORT","Rakan","Defeat","=""1/4/6""","1.2","166","77.8%"
"152","KT Rolster vs BNK FearX","29:59","4215","Paduck","ADC","Kalista","Victory","=""4/3/6""","8.9","852","58.8%"
"152","KT Rolster vs BNK FearX","29:59","4260","Peter","SUPPORT","Neeko","Victory","=""1/0/8""","1.4","533","52.9%"
"152","KT Rolster vs BNK FearX","29:59","4233","Raptor","JUNGLE","Xin Zhao","Defeat","=""3/3/1""","6.1","509","44.4%"
"152","KT Rolster vs BNK FearX","29:59","3326","Vicla","MID","Taliyah","Defeat","=""1/4/4""","8.8","592","55.6%"
"153","Dplus KIA vs GEN","28:33","1328","Aiming","ADC","Xayah","Victory","=""2/0/9""","11.1","600","68.8%"
"153","Dplus KIA vs GEN","28:33","2184","BeryL","SUPPORT","Rakan","Victory","=""0/0/14""","0.7","179","87.5%"
"153","Dplus KIA vs GEN","28:33","1909","Canyon","JUNGLE","Xin Zhao","Defeat","=""2/5/1""","7.0","322","100%"
"153","Dplus KIA vs GEN","28:33","1629","Chovy","MID","Ahri","Defeat","=""1/2/1""","9.9","529","66.7%"
"153","Dplus KIA vs GEN","28:33","4259","Duro","SUPPORT","Alistar","Defeat","=""0/2/3""","0.7","74","100%"
"153","Dplus KIA vs GEN","28:33","1115","Kiin","TOP","Sion","Defeat","=""0/5/1""","6.7","473","33.3%"
"153","Dplus KIA vs GEN","28:33","3895","Lucid","JUNGLE","Skarner","Victory","=""3/1/8""","6.3","328","68.8%"
"153","Dplus KIA vs GEN","28:33","685","Ruler","ADC","Ezreal","Defeat","=""0/2/1""","8.9","613","33.3%"
"153","Dplus KIA vs GEN","28:33","1250","ShowMaker","MID","Ryze","Victory","=""3/2/5""","8.2","655","50%"
"153","Dplus KIA vs GEN","28:33","5392","Siwoo","TOP","Jayce","Victory","=""8/0/5""","8.3","1201","81.2%"
"154","Dplus KIA vs GEN","31:22","1328","Aiming","ADC","Miss Fortune","Defeat","=""3/1/6""","10.1","471","60%"
"154","Dplus KIA vs GEN","31:22","2184","BeryL","SUPPORT","Poppy","Defeat","=""2/3/6""","1.2","261","53.3%"
"154","Dplus KIA vs GEN","31:22","1909","Canyon","JUNGLE","Lillia","Victory","=""0/4/11""","7.5","545","100%"
"154","Dplus KIA vs GEN","31:22","1629","Chovy","MID","Corki","Victory","=""5/2/2""","10.4","766","63.6%"
"154","Dplus KIA vs GEN","31:22","4259","Duro","SUPPORT","Leona","Victory","=""0/3/6""","0.7","113","54.5%"
"154","Dplus KIA vs GEN","31:22","1115","Kiin","TOP","Gwen","Victory","=""3/4/6""","7.7","667","81.8%"
"154","Dplus KIA vs GEN","31:22","3895","Lucid","JUNGLE","Sejuani","Defeat","=""1/3/10""","5.5","315","73.3%"
"154","Dplus KIA vs GEN","31:22","685","Ruler","ADC","Jhin","Victory","=""3/2/7""","9.4","425","90.9%"
"154","Dplus KIA vs GEN","31:22","1250","ShowMaker","MID","Chogath","Defeat","=""6/2/6""","7.5","511","80%"
"154","Dplus KIA vs GEN","31:22","5392","Siwoo","TOP","Ambessa","Defeat","=""3/2/6""","9.1","505","60%"
"155","Dplus KIA vs GEN","32:24","1328","Aiming","ADC","Varus","Defeat","=""0/2/4""","9.6","596","57.1%"
"155","Dplus KIA vs GEN","32:24","2184","BeryL","SUPPORT","Neeko","Defeat","=""0/3/4""","1.3","309","57.1%"
"155","Dplus KIA vs GEN","32:24","1909","Canyon","JUNGLE","Zed","Victory","=""5/0/8""","8.1","563","81.2%"
"155","Dplus KIA vs GEN","32:24","1629","Chovy","MID","Sylas","Victory","=""2/3/6""","8.8","564","50%"
"155","Dplus KIA vs GEN","32:24","4259","Duro","SUPPORT","Renata Glasc","Victory","=""2/2/13""","0.8","98","93.8%"
"155","Dplus KIA vs GEN","32:24","1115","Kiin","TOP","Camille","Victory","=""5/1/6""","8.9","672","68.8%"
"155","Dplus KIA vs GEN","32:24","3895","Lucid","JUNGLE","Naafiri","Defeat","=""2/3/3""","6.5","316","71.4%"
"155","Dplus KIA vs GEN","32:24","685","Ruler","ADC","Kalista","Victory","=""2/1/7""","10.4","361","56.2%"
"155","Dplus KIA vs GEN","32:24","1250","ShowMaker","MID","Vex","Defeat","=""3/3/4""","8.2","757","100%"
"155","Dplus KIA vs GEN","32:24","5392","Siwoo","TOP","KSante","Defeat","=""2/5/2""","7.8","338","57.1%"
"156","NS vs DRX","27:36","4796","Fisher","MID","Yone","Defeat","=""0/5/1""","9.0","461","50%"
"156","NS vs DRX","27:36","3327","GIDEON","JUNGLE","Skarner","Defeat","=""1/5/0""","4.7","338","50%"
"156","NS vs DRX","27:36","4755","Jiwoo","ADC","Kalista","Defeat","=""1/5/0""","8.6","179","50%"
"156","NS vs DRX","27:36","738","Lehends","SUPPORT","Nautilus","Defeat","=""0/4/1""","1.1","155","50%"
"156","NS vs DRX","27:36","2650","Pleata","SUPPORT","Braum","Victory","=""1/0/11""","0.7","179","57.1%"
"156","NS vs DRX","27:36","1613","Rich","TOP","Renekton","Victory","=""2/1/4""","9.7","566","28.6%"
"156","NS vs DRX","27:36","4753","Sponge","JUNGLE","Naafiri","Victory","=""8/0/7""","7.9","741","71.4%"
"156","NS vs DRX","27:36","799","Teddy","ADC","Varus","Victory","=""4/1/7""","8.9","656","52.4%"
"156","NS vs DRX","27:36","1504","Ucal","MID","Viktor","Victory","=""6/0/4""","9.6","716","47.6%"
"156","NS vs DRX","27:36","1229","kingen","TOP","KSante","Defeat","=""0/2/1""","9.9","460","50%"
"157","NS vs DRX","30:39","4796","Fisher","MID","Orianna","Victory","=""4/1/9""","8.9","729","68.4%"
"157","NS vs DRX","30:39","3327","GIDEON","JUNGLE","Nocturne","Victory","=""5/2/7""","6.9","335","63.2%"
"157","NS vs DRX","30:39","4755","Jiwoo","ADC","Zeri","Victory","=""5/2/4""","10.2","454","47.4%"
"157","NS vs DRX","30:39","738","Lehends","SUPPORT","Alistar","Victory","=""0/3/11""","0.6","93","57.9%"
"157","NS vs DRX","30:39","2650","Pleata","SUPPORT","Rell","Defeat","=""0/5/7""","1.1","176","87.5%"
"157","NS vs DRX","30:39","1613","Rich","TOP","Rumble","Defeat","=""3/5/2""","6.2","449","62.5%"
"157","NS vs DRX","30:39","4753","Sponge","JUNGLE","Lillia","Defeat","=""0/5/6""","5.7","298","75%"
"157","NS vs DRX","30:39","799","Teddy","ADC","Kaisa","Defeat","=""0/2/5""","9.8","284","62.5%"
"157","NS vs DRX","30:39","1504","Ucal","MID","Corki","Defeat","=""5/2/2""","10.6","461","87.5%"
"157","NS vs DRX","30:39","1229","kingen","TOP","Jayce","Victory","=""5/0/10""","8.8","1019","78.9%"
"158","NS vs DRX","31:09","4796","Fisher","MID","Aurora","Victory","=""0/0/5""","9.6","746","41.7%"
"158","NS vs DRX","31:09","3327","GIDEON","JUNGLE","Poppy","Victory","=""4/0/8""","5.7","376","100%"
"158","NS vs DRX","31:09","4755","Jiwoo","ADC","Ashe","Victory","=""3/1/4""","9.1","657","58.3%"
"158","NS vs DRX","31:09","738","Lehends","SUPPORT","Renata Glasc","Victory","=""1/1/5""","1.4","135","50%"
"158","NS vs DRX","31:09","2650","Pleata","SUPPORT","Rakan","Defeat","=""0/2/2""","1.0","114","100%"
"158","NS vs DRX","31:09","1613","Rich","TOP","Ambessa","Defeat","=""0/5/0""","8.0","418","0%"
"158","NS vs DRX","31:09","4753","Sponge","JUNGLE","Xin Zhao","Defeat","=""0/3/2""","5.5","192","100%"
"158","NS vs DRX","31:09","799","Teddy","ADC","Miss Fortune","Defeat","=""1/1/1""","9.5","441","100%"
"158","NS vs DRX","31:09","1504","Ucal","MID","Azir","Defeat","=""1/1/1""","9.8","557","100%"
"158","NS vs DRX","31:09","1229","kingen","TOP","Gwen","Victory","=""4/0/4""","9.1","604","66.7%"
"159","BNK FearX vs GEN","24:34","1909","Canyon","JUNGLE","Nidalee","Victory","=""6/0/9""","8.5","680","75%"
"159","BNK FearX vs GEN","24:34","1629","Chovy","MID","Ryze","Victory","=""6/0/4""","10.7","928","50%"
"159","BNK FearX vs GEN","24:34","3421","Clear","TOP","KSante","Defeat","=""0/2/0""","8.4","368","0%"
"159","BNK FearX vs GEN","24:34","4943","Diable","ADC","Zeri","Defeat","=""0/4/0""","8.4","586","0%"
"159","BNK FearX vs GEN","24:34","4259","Duro","SUPPORT","Alistar","Victory","=""1/0/14""","0.7","152","75%"
"159","BNK FearX vs GEN","24:34","1971","Kellin","SUPPORT","Lulu","Defeat","=""0/3/0""","0.8","208","0%"
"159","BNK FearX vs GEN","24:34","1115","Kiin","TOP","Poppy","Victory","=""1/0/8""","8.0","578","45%"
"159","BNK FearX vs GEN","24:34","4233","Raptor","JUNGLE","Zyra","Defeat","=""0/6/0""","6.4","684","0%"
"159","BNK FearX vs GEN","24:34","685","Ruler","ADC","Jhin","Victory","=""6/0/5""","9.3","891","55%"
"159","BNK FearX vs GEN","24:34","3326","Vicla","MID","Corki","Defeat","=""0/5/0""","8.1","626","0%"
"160","BNK FearX vs GEN","30:10","1909","Canyon","JUNGLE","Xin Zhao","Victory","=""6/3/15""","6.4","949","72.4%"
"160","BNK FearX vs GEN","30:10","1629","Chovy","MID","Viktor","Victory","=""9/1/13""","9.2","1192","75.9%"
"160","BNK FearX vs GEN","30:10","3421","Clear","TOP","Renekton","Defeat","=""2/6/4""","7.3","589","54.5%"
"160","BNK FearX vs GEN","30:10","4943","Diable","ADC","Xayah","Defeat","=""2/5/1""","9.4","466","27.3%"
"160","BNK FearX vs GEN","30:10","4259","Duro","SUPPORT","Renata Glasc","Victory","=""0/3/23""","0.6","324","79.3%"
"160","BNK FearX vs GEN","30:10","1971","Kellin","SUPPORT","Rakan","Defeat","=""1/5/5""","1.0","120","54.5%"
"160","BNK FearX vs GEN","30:10","1115","Kiin","TOP","Ambessa","Victory","=""6/1/6""","8.3","835","41.4%"
"160","BNK FearX vs GEN","30:10","4233","Raptor","JUNGLE","Viego","Defeat","=""5/6/2""","5.5","562","63.6%"
"160","BNK FearX vs GEN","30:10","685","Ruler","ADC","Ashe","Victory","=""8/3/12""","9.1","791","69%"
"160","BNK FearX vs GEN","30:10","3326","Vicla","MID","Sylas","Defeat","=""1/7/3""","7.9","670","36.4%"
"161","BNK FearX vs GEN","34:30","1909","Canyon","JUNGLE","Sejuani","Defeat","=""2/3/7""","6.2","235","69.2%"
"161","BNK FearX vs GEN","34:30","1629","Chovy","MID","Azir","Defeat","=""4/5/7""","9.5","887","84.6%"
"161","BNK FearX vs GEN","34:30","3421","Clear","TOP","Jax","Victory","=""5/1/9""","7.7","668","73.7%"
"161","BNK FearX vs GEN","34:30","4943","Diable","ADC","Varus","Victory","=""4/4/7""","9.4","880","57.9%"
"161","BNK FearX vs GEN","34:30","4259","Duro","SUPPORT","Braum","Defeat","=""0/3/12""","0.5","150","92.3%"
"161","BNK FearX vs GEN","34:30","1971","Kellin","SUPPORT","Nautilus","Victory","=""0/5/13""","1.0","199","68.4%"
"161","BNK FearX vs GEN","34:30","1115","Kiin","TOP","Gnar","Defeat","=""7/2/3""","8.8","746","76.9%"
"161","BNK FearX vs GEN","34:30","4233","Raptor","JUNGLE","Naafiri","Victory","=""8/1/5""","7.5","727","68.4%"
"161","BNK FearX vs GEN","34:30","685","Ruler","ADC","Miss Fortune","Defeat","=""0/6/7""","9.0","358","53.8%"
"161","BNK FearX vs GEN","34:30","3326","Vicla","MID","Taliyah","Victory","=""2/2/11""","9.0","656","68.4%"
"162","T1 vs NS","30:50","5058","Calix","MID","Galio","Victory","=""5/1/8""","8.1","534","65%"
"162","T1 vs NS","30:50","1242","Doran","TOP","Gnar","Defeat","=""5/7/3""","8.1","634","66.7%"
"162","T1 vs NS","30:50","48","Faker","MID","Ryze","Defeat","=""0/3/4""","8.9","715","33.3%"
"162","T1 vs NS","30:50","3327","GIDEON","JUNGLE","Xin Zhao","Victory","=""2/2/11""","6.5","543","65%"
"162","T1 vs NS","30:50","4755","Jiwoo","ADC","Ashe","Victory","=""5/1/9""","7.6","732","70%"
"162","T1 vs NS","30:50","1258","Keria","SUPPORT","Neeko","Defeat","=""2/4/3""","1.9","303","41.7%"
"162","T1 vs NS","30:50","738","Lehends","SUPPORT","Elise","Victory","=""1/3/11""","1.4","489","60%"
"162","T1 vs NS","30:50","3741","Oner","JUNGLE","Sejuani","Defeat","=""3/2/7""","5.7","580","83.3%"
"162","T1 vs NS","30:50","4940","Smash","ADC","Miss Fortune","Defeat","=""2/4/5""","8.5","641","58.3%"
"162","T1 vs NS","30:50","1229","kingen","TOP","Sylas","Victory","=""7/5/5""","7.4","528","60%"
"163","T1 vs NS","34:20","5058","Calix","MID","Azir","Defeat","=""3/1/2""","9.9","464","62.5%"
"163","T1 vs NS","34:20","1242","Doran","TOP","Gwen","Victory","=""3/4/2""","7.8","378","33.3%"
"163","T1 vs NS","34:20","48","Faker","MID","Taliyah","Victory","=""4/0/6""","8.9","690","66.7%"
"163","T1 vs NS","34:20","3327","GIDEON","JUNGLE","Poppy","Defeat","=""0/3/7""","5.5","292","87.5%"
"163","T1 vs NS","34:20","4755","Jiwoo","ADC","Varus","Defeat","=""3/2/4""","9.0","677","87.5%"
"163","T1 vs NS","34:20","1258","Keria","SUPPORT","Lulu","Victory","=""0/0/14""","1.0","199","93.3%"
"163","T1 vs NS","34:20","738","Lehends","SUPPORT","Alistar","Defeat","=""0/5/6""","0.8","137","75%"
"163","T1 vs NS","34:20","3741","Oner","JUNGLE","Skarner","Victory","=""2/2/9""","5.8","336","73.3%"
"163","T1 vs NS","34:20","4940","Smash","ADC","Zeri","Victory","=""6/2/6""","11.1","570","80%"
"163","T1 vs NS","34:20","1229","kingen","TOP","Jayce","Defeat","=""2/4/3""","9.7","893","62.5%"
"164","T1 vs NS","35:21","5058","Calix","MID","Ahri","Defeat","=""4/2/2""","8.5","561","66.7%"
"164","T1 vs NS","35:21","1242","Doran","TOP","Sion","Victory","=""3/2/11""","8.3","554","77.8%"
"164","T1 vs NS","35:21","48","Faker","MID","Viktor","Victory","=""2/1/14""","8.6","864","88.9%"
"164","T1 vs NS","35:21","3327","GIDEON","JUNGLE","Nocturne","Defeat","=""3/4/5""","5.6","219","88.9%"
"164","T1 vs NS","35:21","4755","Jiwoo","ADC","Kaisa","Defeat","=""2/2/7""","8.9","614","100%"
"164","T1 vs NS","35:21","1258","Keria","SUPPORT","Tahm Kench","Victory","=""2/3/10""","0.7","201","66.7%"
"164","T1 vs NS","35:21","738","Lehends","SUPPORT","Rakan","Defeat","=""0/6/6""","1.3","121","66.7%"
