game_block_id,game_id,Date,Tournament,Game,player_id,player_name,role,Champion,Result,Duration,level,kills,deaths,assists,cs,golds,vision_score,solo_kills,double_kills,triple_kills,quadra_kills,penta_kills,gd_at_15,csd_at_15,xpd_at_15,objectives_stolen,damage_dealt_to_buildings,total_heal,total_heals_on_teammates,damage_self_mitigated,total_damage_shielded_on_teammates,total_time_cc_dealt,total_damage_taken,total_time_spent_dead,shutdown_bounty_collected,shutdown_bounty_lost,total_damage_to_champion,team_kills,team_deaths,team_assists,team_cs,team_golds,team_vision_score,team_total_damage_to_champion,kills_diff_vs_role_opp,deaths_diff_vs_role_opp,assists_diff_vs_role_opp,cs_diff_vs_role_opp,golds_diff_vs_role_opp,vision_diff_vs_role_opp,damage_diff_vs_role_opp
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,1971,Kellin,SUPPORT,Elise,Defeat,32:10,10,0.0,5.0,6.0,32,6892,127,,0,0,0,0,124,-4,-488,0,49,630,0,5322,0,28,12642,136,0,0,9927,8.0,22.0,18.0,1105,53887,262,72845,0.0,2.0,-12.0,-5,-1443,-3,4331
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3421,Clear,TOP,Ambessa,Defeat,32:10,15,1.0,6.0,3.0,239,10791,32,,0,0,0,0,-329,-23,-824,0,2437,3317,0,34283,0,212,28463,204,10,131,15467,8.0,22.0,18.0,1105,53887,262,72845,-5.0,4.0,-5.0,-49,-3741,-12,-5398
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3694,Hype,ADC,Corki,Victory,32:10,17,8.0,1.0,9.0,315,16067,37,,1,1,0,0,-1268,-40,-1442,0,6221,5635,0,10999,0,100,16469,25,179,41,26229,22.0,8.0,59.0,1179,66684,307,91869,8.0,-2.0,4.0,-29,2860,8,4903
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,2919,Ellim,JUNGLE,Vi,Victory,32:10,17,3.0,2.0,9.0,236,12962,60,,0,0,0,0,-436,-4,-38,0,3353,18695,0,43878,0,395,33113,61,145,10,9477,22.0,8.0,59.0,1179,66684,307,91869,-3.0,-3.0,9.0,12,840,17,-3158
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3195,Clozer,MID,Taliyah,Victory,32:10,18,5.0,0.0,15.0,303,14788,36,,2,0,0,0,560,13,124,0,2931,2298,0,8481,0,632,11921,0,118,0,29702,22.0,8.0,59.0,1179,66684,307,91869,4.0,-3.0,11.0,37,3913,5,16212
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,4865,Pollu,SUPPORT,Rell,Victory,32:10,13,0.0,3.0,18.0,37,8335,130,,0,0,0,0,-124,4,488,0,1625,1691,220,21242,0,90,16206,68,0,0,5596,22.0,8.0,59.0,1179,66684,307,91869,0.0,-2.0,12.0,5,1443,3,-4331
127,65474,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,2545,Morgan,TOP,Renekton,Victory,32:10,18,6.0,2.0,8.0,288,14532,44,,0,0,0,0,329,23,824,0,2952,9597,0,32377,0,147,32594,104,296,619,20865,22.0,8.0,59.0,1179,66684,307,91869,5.0,-4.0,5.0,49,3741,12,5398
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3694,Hype,ADC,Zeri,Defeat,33:40,17,2.0,3.0,3.0,383,14638,64,1.0,0,0,0,0,-254,4,181,0,0,5964,0,12062,0,280,17456,89,145,164,20221,9.0,16.0,18.0,1228,58509,366,80597,-5.0,2.0,1.0,-6,-3236,28,-3976
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,2919,Ellim,JUNGLE,Xin Zhao,Defeat,33:40,15,0.0,4.0,5.0,216,10191,44,,0,0,0,0,-352,7,120,0,2210,34114,0,34444,0,611,51546,106,0,35,13908,9.0,16.0,18.0,1228,58509,366,80597,-6.0,1.0,-3.0,4,-3730,-33,-5924
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3195,Clozer,MID,Ahri,Defeat,33:40,18,5.0,4.0,2.0,300,13786,53,1.0,1,0,0,0,-64,-1,591,0,2123,9280,0,17656,0,120,29996,147,553,466,25218,9.0,16.0,18.0,1228,58509,366,80597,5.0,1.0,-6.0,11,340,5,7655
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,4865,Pollu,SUPPORT,Rakan,Defeat,33:40,12,1.0,1.0,4.0,29,7593,158,,0,0,0,0,62,0,-420,0,0,7906,2177,19833,2429,102,15192,0,49,0,5749,9.0,16.0,18.0,1228,58509,366,80597,0.0,0.0,-6.0,4,-873,43,1378
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,2545,Morgan,TOP,Jayce,Defeat,33:40,17,1.0,4.0,4.0,300,12301,47,,0,0,0,0,-410,-9,-630,0,2532,2693,0,16455,0,135,20154,123,0,108,15501,9.0,16.0,18.0,1228,58509,366,80597,-1.0,3.0,-5.0,-7,-1571,15,-11685
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,4943,Diable,ADC,Xayah,Victory,33:40,18,7.0,1.0,2.0,389,17874,36,,1,1,0,0,254,-4,-181,0,8999,7049,0,10898,0,85,14360,35,32,152,24197,16.0,9.0,37.0,1222,67579,308,93149,5.0,-2.0,-1.0,6,3236,-28,3976
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,4233,Raptor,JUNGLE,Wukong,Victory,33:40,17,6.0,3.0,8.0,212,13921,77,,1,0,0,0,352,-7,-120,0,5703,18832,0,35491,0,285,42214,111,542,327,19832,16.0,9.0,37.0,1222,67579,308,93149,6.0,-1.0,3.0,-4,3730,33,5924
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3326,Vicla,MID,Ryze,Victory,33:40,18,0.0,3.0,8.0,289,13446,48,,0,0,0,0,64,1,-591,0,5732,3992,0,12833,0,67,19956,88,0,49,17563,16.0,9.0,37.0,1222,67579,308,93149,-5.0,-1.0,6.0,-11,-340,-5,-7655
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,1971,Kellin,SUPPORT,Alistar,Victory,33:40,13,1.0,1.0,10.0,25,8466,115,,0,0,0,0,-62,0,420,0,757,8714,5249,26452,1239,77,17541,38,35,70,4371,16.0,9.0,37.0,1222,67579,308,93149,0.0,0.0,6.0,-4,873,-43,-1378
128,65475,2025-04-05,LCK 2025 Rounds 1-2,OK BRION vs BNK FearX,3421,Clear,TOP,Rumble,Victory,33:40,18,2.0,1.0,9.0,307,13872,32,,0,0,0,0,410,9,630,0,2617,2630,0,28522,0,331,20189,38,164,149,27186,16.0,9.0,37.0,1222,67579,308,93149,1.0,-3.0,5.0,7,1571,-15,11685
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,2508,deokdam,ADC,Tristana,Defeat,33:28,14,3.0,5.0,4.0,272,12428,32,,0,0,0,0,-106,-18,-519,0,0,3547,0,9655,0,40,15344,175,0,125,15899,8.0,20.0,23.0,1011,52057,272,68524,-2.0,4.0,-8.0,-20,-3158,-21,-145
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,983,Cuzz,JUNGLE,Vi,Defeat,33:28,14,3.0,4.0,3.0,190,9916,39,,0,0,0,0,-1129,-9,-815,0,0,12333,0,33697,0,339,28177,105,0,14,9065,8.0,20.0,23.0,1011,52057,272,68524,-3.0,4.0,-6.0,-13,-3183,-21,-4031
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,650,Bdd,MID,Taliyah,Defeat,33:28,16,1.0,3.0,5.0,262,11372,42,,0,0,0,0,-1321,-19,-583,0,67,1837,0,10055,0,564,13843,82,250,64,21408,8.0,20.0,23.0,1011,52057,272,68524,-4.0,3.0,-9.0,-64,-4355,-29,468
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,4260,Peter,SUPPORT,Rakan,Defeat,33:28,11,0.0,5.0,8.0,33,7176,128,,0,0,0,0,-189,-10,-529,0,0,3085,1448,17101,2411,73,14259,138,0,0,4170,8.0,20.0,23.0,1011,52057,272,68524,0.0,0.0,-9.0,-17,-1777,4,-3335
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,4925,Casting,TOP,Gnar,Defeat,33:28,16,1.0,3.0,3.0,254,11165,31,,0,0,0,0,-721,-9,-246,0,2556,2376,0,21549,0,409,23618,84,0,25,17982,8.0,20.0,23.0,1011,52057,272,68524,-3.0,1.0,-2.0,-6,-1835,-2,2073
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,1328,Aiming,ADC,Kaisa,Victory,33:28,16,5.0,1.0,12.0,292,15586,53,,2,0,0,0,106,18,519,0,12275,3413,0,8139,0,129,11601,12,0,0,16044,20.0,8.0,57.0,1131,66365,341,73494,2.0,-4.0,8.0,20,3158,21,145
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,3895,Lucid,JUNGLE,Naafiri,Victory,33:28,15,6.0,0.0,9.0,203,13099,60,,2,0,0,0,1129,9,815,0,1069,18369,0,23133,0,118,26056,0,0,0,13096,20.0,8.0,57.0,1131,66365,341,73494,3.0,-4.0,6.0,13,3183,21,4031
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,1250,ShowMaker,MID,Ahri,Victory,33:28,18,5.0,0.0,14.0,326,15727,71,,1,0,0,0,1321,19,583,0,7416,7661,0,10178,0,132,13362,0,214,0,20940,20.0,8.0,57.0,1131,66365,341,73494,4.0,-3.0,9.0,64,4355,29,-468
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,2184,BeryL,SUPPORT,Nautilus,Victory,33:28,13,0.0,5.0,17.0,50,8953,124,,0,0,0,0,189,10,529,0,175,617,0,29732,1324,227,17553,143,0,0,7505,20.0,8.0,57.0,1131,66365,341,73494,0.0,0.0,9.0,17,1777,-4,3335
129,65481,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,5392,Siwoo,TOP,Aatrox,Victory,33:28,17,4.0,2.0,5.0,260,13000,33,,1,0,0,0,721,9,246,0,3950,11840,0,27272,0,248,33647,94,14,250,15909,20.0,8.0,57.0,1131,66365,341,73494,3.0,-1.0,2.0,6,1835,2,-2073
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,2508,deokdam,ADC,Jhin,Defeat,34:49,17,6.0,1.0,4.0,297,13767,31,,0,0,0,0,-1136,-43,-1397,0,334,6827,0,11395,0,144,18566,0,10,0,22083,16.0,16.0,40.0,1092,59864,283,87591,1.0,0.0,-3.0,-44,-2759,-10,-9999
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,983,Cuzz,JUNGLE,Xin Zhao,Defeat,34:49,15,2.0,4.0,11.0,205,11133,50,,0,0,0,0,-24,1,165,0,0,38336,0,43766,0,657,59360,141,0,0,16533,16.0,16.0,40.0,1092,59864,283,87591,1.0,1.0,4.0,-19,183,-19,7174
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,650,Bdd,MID,Aurora,Defeat,34:49,18,7.0,3.0,4.0,313,15463,39,1.0,1,0,0,0,-43,-2,-663,0,903,3860,0,11401,0,210,18454,76,880,0,25337,16.0,16.0,40.0,1092,59864,283,87591,4.0,-2.0,-6.0,4,926,-1,744
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,4260,Peter,SUPPORT,Rell,Defeat,34:49,13,0.0,4.0,14.0,32,7814,129,,0,0,0,0,-103,-2,-288,0,96,862,0,27451,1430,56,16446,141,0,0,6634,16.0,16.0,40.0,1092,59864,283,87591,-1.0,-2.0,8.0,-3,-340,6,-1086
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,5122,PerfecT,TOP,Gwen,Defeat,34:49,17,1.0,4.0,7.0,245,11687,34,,0,0,0,0,-335,-17,-559,0,1303,6484,0,25756,0,130,31314,96,0,0,17004,16.0,16.0,40.0,1092,59864,283,87591,-5.0,3.0,2.0,-92,-4464,0,-11496
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,1328,Aiming,ADC,Ezreal,Victory,34:49,17,5.0,1.0,7.0,341,16526,41,,0,0,0,0,1136,43,1397,0,15198,4832,0,10196,0,146,10034,50,0,481,32082,16.0,16.0,35.0,1246,66318,307,102254,-1.0,0.0,3.0,44,2759,10,9999
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,3895,Lucid,JUNGLE,Sejuani,Victory,34:49,16,1.0,3.0,7.0,224,10950,69,,0,0,0,0,24,-1,-165,1,456,19379,311,43699,0,385,43755,91,0,190,9359,16.0,16.0,35.0,1246,66318,307,102254,-1.0,-1.0,-4.0,19,-183,19,-7174
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,1250,ShowMaker,MID,Ryze,Victory,34:49,18,3.0,5.0,10.0,309,14537,40,,0,0,0,0,43,2,663,0,3275,5147,0,21555,0,105,29523,253,0,209,24593,16.0,16.0,35.0,1246,66318,307,102254,-4.0,2.0,6.0,-4,-926,1,-744
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,2184,BeryL,SUPPORT,Poppy,Victory,34:49,13,1.0,6.0,6.0,35,8154,123,,0,0,0,0,103,2,288,0,791,3786,185,26568,397,190,23949,190,0,0,7720,16.0,16.0,35.0,1246,66318,307,102254,1.0,2.0,-8.0,3,340,-6,1086
130,65480,2025-04-06,LCK 2025 Rounds 1-2,KT Rolster vs Dplus KIA,5392,Siwoo,TOP,Jayce,Victory,34:49,18,6.0,1.0,5.0,337,16151,34,2.0,0,1,0,0,335,17,559,0,8725,7073,0,18320,0,221,18053,14,0,10,28500,16.0,16.0,35.0,1246,66318,307,102254,5.0,-3.0,-2.0,92,4464,0,11496
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,685,Ruler,ADC,Miss Fortune,Defeat,33:59,17,7.0,3.0,3.0,364,16752,47,,1,1,0,0,-790,-6,-588,0,2812,2188,0,12674,0,120,10983,61,493,48,20788,13.0,25.0,36.0,1198,61215,314,85116,2.0,3.0,-14.0,22,622,-8,-3877
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,1909,Canyon,JUNGLE,Skarner,Defeat,33:59,16,1.0,5.0,11.0,221,11404,45,,0,0,0,0,-720,-13,-351,0,4579,19529,0,70298,0,715,45384,157,0,138,15406,13.0,25.0,36.0,1198,61215,314,85116,-2.0,0.0,1.0,-21,-1018,-15,3840
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,1629,Chovy,MID,Azir,Defeat,33:59,16,2.0,7.0,6.0,292,12898,42,,0,0,0,0,378,19,739,0,5274,1903,0,19214,0,177,26376,268,260,143,20990,13.0,25.0,36.0,1198,61215,314,85116,-7.0,6.0,-4.0,-6,-2891,6,-7803
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,4259,Duro,SUPPORT,Rakan,Defeat,33:59,12,0.0,4.0,9.0,30,7399,142,,0,0,0,0,-117,-3,-593,0,0,6547,1803,19670,3058,57,17602,73,0,0,4374,13.0,25.0,36.0,1198,61215,314,85116,0.0,1.0,-8.0,4,-638,12,-1115
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,1115,Kiin,TOP,Rumble,Defeat,33:59,17,3.0,6.0,7.0,291,12762,38,,1,0,0,0,-2,6,-405,0,0,1794,0,22848,0,317,22779,154,120,104,23558,13.0,25.0,36.0,1198,61215,314,85116,-5.0,2.0,-2.0,26,-2646,2,337
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,3247,Gumayusi,ADC,Jhin,Victory,33:59,18,5.0,0.0,17.0,342,16130,55,,0,0,0,0,790,6,588,0,7215,5510,0,8045,0,176,12740,0,151,0,24665,25.0,13.0,63.0,1173,67786,317,93734,-2.0,-3.0,14.0,-22,-622,8,3877
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,3741,Oner,JUNGLE,Xin Zhao,Victory,33:59,17,3.0,5.0,10.0,242,12422,60,,0,0,0,0,720,13,351,0,732,27784,0,34703,0,732,46608,214,7,260,11566,25.0,13.0,63.0,1173,67786,317,93734,2.0,0.0,-1.0,21,1018,15,-3840
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,48,Faker,MID,Ahri,Victory,33:59,18,9.0,1.0,10.0,298,15789,36,,0,1,0,0,-378,-19,-739,0,4175,9945,0,11904,0,178,24234,25,97,0,28793,25.0,13.0,63.0,1173,67786,317,93734,7.0,-6.0,4.0,6,2891,-6,7803
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,1258,Keria,SUPPORT,Alistar,Victory,33:59,13,0.0,3.0,17.0,26,8037,130,,0,0,0,0,117,3,593,0,136,6927,3312,23115,1393,199,20664,100,0,0,5489,25.0,13.0,63.0,1173,67786,317,93734,0.0,-1.0,8.0,-4,638,-12,1115
131,65483,2025-04-06,LCK 2025 Rounds 1-2,T1 vs GEN,1242,Doran,TOP,Gwen,Victory,33:59,18,8.0,4.0,9.0,265,15408,36,,1,0,0,0,2,-6,405,0,10588,6644,0,23564,0,157,28427,155,178,613,23221,25.0,13.0,63.0,1173,67786,317,93734,5.0,-2.0,2.0,-26,2646,-2,-337
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3322,Berserker,ADC,Miss Fortune,Defeat,29:30,14,0.0,5.0,0.0,285,11244,33,,0,0,0,0,171,20,-373,0,2409,1766,0,12154,0,43,13277,138,0,0,9818,3.0,24.0,3.0,977,45986,226,55224,-3.0,5.0,-13.0,-21,-2412,-16,-5744
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,2664,Pyosik,JUNGLE,Wukong,Defeat,29:30,13,1.0,6.0,1.0,157,8317,44,1.0,0,0,0,0,-976,-22,-765,0,0,9938,0,22318,0,192,29414,165,34,0,6946,3.0,24.0,3.0,977,45986,226,55224,-4.0,5.0,-10.0,-97,-4778,1,-4469
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3974,Bulldog,MID,Orianna,Defeat,29:30,16,1.0,4.0,1.0,246,10039,34,1.0,0,0,0,0,-1016,-6,-412,0,254,3926,0,13108,814,483,17872,102,266,0,22020,3.0,24.0,3.0,977,45986,226,55224,-14.0,3.0,-3.0,-15,-4880,7,-7040
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,1906,Life,SUPPORT,Taric,Defeat,29:30,12,0.0,6.0,1.0,41,6121,91,,0,0,0,0,-174,16,0,0,0,4462,2248,14969,2446,32,18273,146,0,0,2802,3.0,24.0,3.0,977,45986,226,55224,0.0,6.0,-18.0,12,-1989,-23,-2121
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3082,DuDu,TOP,Rumble,Defeat,29:30,15,1.0,3.0,0.0,248,10265,24,,0,0,0,0,-327,-11,-333,0,0,2931,0,16713,0,350,20017,77,555,0,13638,3.0,24.0,3.0,977,45986,226,55224,0.0,2.0,-11.0,-20,-2327,-1,-2990
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,1228,Viper,ADC,Zeri,Victory,29:30,16,3.0,0.0,13.0,306,13656,49,,0,0,0,0,-171,-20,373,0,9297,3460,0,6102,0,130,10888,0,0,0,15562,24.0,3.0,58.0,1118,62372,258,77588,3.0,-5.0,13.0,21,2412,16,5744
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,392,Peanut,JUNGLE,Vi,Victory,29:30,17,5.0,1.0,11.0,254,13095,43,,1,0,0,0,976,22,765,0,3618,16569,0,42082,0,396,27819,49,0,555,11415,24.0,3.0,58.0,1118,62372,258,77588,4.0,-5.0,10.0,97,4778,-1,4469
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,2906,Zeka,MID,Akali,Victory,29:30,18,15.0,1.0,4.0,261,14919,27,4.0,4,1,0,0,1016,6,412,0,9063,3812,0,15422,0,127,22791,28,0,266,29060,24.0,3.0,58.0,1118,62372,258,77588,14.0,-3.0,3.0,15,4880,-7,7040
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3411,Delight,SUPPORT,Alistar,Victory,29:30,13,0.0,0.0,19.0,29,8110,114,,0,0,0,0,174,-16,0,0,1054,13724,7164,19816,1156,132,15552,0,0,0,4923,24.0,3.0,58.0,1118,62372,258,77588,0.0,-6.0,18.0,-12,1989,23,2121
134,65640,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3658,Zeus,TOP,Aurora,Victory,29:30,17,1.0,1.0,11.0,268,12592,25,,0,0,0,0,327,11,333,0,5339,3665,0,9054,0,259,16089,35,0,34,16628,24.0,3.0,58.0,1118,62372,258,77588,0.0,-2.0,11.0,20,2327,1,2990
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,1228,Viper,ADC,Ezreal,Defeat,30:48,15,0.0,3.0,4.0,302,11154,30,,0,0,0,0,-279,5,-159,0,992,2482,0,8586,0,81,14183,86,0,107,18647,7.0,23.0,18.0,1101,52505,272,70114,-7.0,3.0,-3.0,15,-4239,-6,-1405
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,392,Peanut,JUNGLE,Nidalee,Defeat,30:48,15,3.0,5.0,3.0,237,10921,66,,0,0,0,0,-413,14,66,0,53,27166,2570,28927,0,141,40680,142,35,127,13684,7.0,23.0,18.0,1101,52505,272,70114,-1.0,3.0,-11.0,49,-959,11,1732
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,2906,Zeka,MID,Ryze,Defeat,30:48,18,3.0,3.0,4.0,314,14174,30,,0,0,0,0,1290,32,1461,0,5568,3790,0,19060,0,136,22332,86,839,269,18487,7.0,23.0,18.0,1101,52505,272,70114,0.0,1.0,-8.0,56,1344,-12,-3452
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3411,Delight,SUPPORT,Rell,Defeat,30:48,11,0.0,5.0,5.0,44,6687,122,,0,0,0,0,-35,2,-281,0,992,614,0,23479,0,77,17156,117,0,0,4282,7.0,23.0,18.0,1101,52505,272,70114,0.0,3.0,-7.0,-6,-1139,-6,-1113
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3658,Zeus,TOP,Gnar,Defeat,30:48,14,1.0,7.0,2.0,204,9569,24,,0,0,0,0,-1280,-12,-1371,0,2253,2612,0,26484,0,338,28226,181,53,0,15014,7.0,23.0,18.0,1101,52505,272,70114,-8.0,6.0,-6.0,-64,-4113,-8,-11399
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3322,Berserker,ADC,Tristana,Victory,30:48,17,7.0,0.0,7.0,287,15393,36,,1,0,0,0,279,-5,159,0,16593,5956,0,10948,0,70,10392,0,360,0,20052,23.0,7.0,53.0,1051,61611,293,85751,7.0,-3.0,3.0,-15,4239,6,1405
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,2664,Pyosik,JUNGLE,Sejuani,Victory,30:48,16,4.0,2.0,14.0,188,11880,55,,0,0,0,0,413,-14,-66,0,677,20674,300,43959,0,377,43327,55,124,192,11952,23.0,7.0,53.0,1051,61611,293,85751,1.0,-3.0,11.0,-49,959,-11,-1732
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3974,Bulldog,MID,Taliyah,Victory,30:48,17,3.0,2.0,12.0,258,12830,42,,0,0,0,0,-1290,-32,-1461,0,3619,3031,0,7530,0,540,13557,63,0,35,21939,23.0,7.0,53.0,1051,61611,293,85751,0.0,-1.0,8.0,-56,-1344,12,3452
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,1906,Life,SUPPORT,Nautilus,Victory,30:48,13,0.0,2.0,12.0,50,7826,128,,0,0,0,0,35,-2,281,0,325,1380,156,19251,0,175,13160,26,0,0,5395,23.0,7.0,53.0,1051,61611,293,85751,0.0,-3.0,7.0,6,1139,6,1113
135,65639,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3082,DuDu,TOP,Ambessa,Victory,30:48,18,9.0,1.0,8.0,268,13682,32,2.0,1,0,0,0,1280,12,1371,0,1140,9649,0,39922,0,246,26868,0,19,700,26413,23.0,7.0,53.0,1051,61611,293,85751,8.0,-6.0,6.0,64,4113,8,11399
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3322,Berserker,ADC,Corki,Defeat,35:27,16,0.0,3.0,2.0,349,13182,45,,0,0,0,0,412,9,152,0,583,1930,0,10798,0,86,14264,94,0,46,15671,4.0,11.0,7.0,1274,59151,321,63994,-5.0,2.0,0.0,16,-3051,3,-3375
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,2664,Pyosik,JUNGLE,Naafiri,Defeat,35:27,16,2.0,0.0,2.0,260,12115,40,1.0,0,0,0,0,83,18,928,0,0,15344,0,34170,0,244,28486,0,547,0,12691,4.0,11.0,7.0,1274,59151,321,63994,1.0,-1.0,-4.0,9,-916,-9,-110
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3974,Bulldog,MID,Ahri,Defeat,35:27,18,1.0,2.0,1.0,311,13035,40,,0,0,0,0,-313,-13,43,0,3399,11033,0,18964,0,104,30295,35,68,44,18061,4.0,11.0,7.0,1274,59151,321,63994,0.0,1.0,-3.0,-19,-2435,-32,-12961
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,1906,Life,SUPPORT,Rakan,Defeat,35:27,12,0.0,3.0,2.0,41,7225,143,,0,0,0,0,49,-1,249,0,0,5640,1526,18610,1774,61,16310,62,0,0,2652,4.0,11.0,7.0,1274,59151,321,63994,-1.0,2.0,-5.0,-1,-2125,13,-4058
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,3082,DuDu,TOP,Gwen,Defeat,35:27,17,1.0,3.0,0.0,313,13594,53,,0,0,0,0,-934,-24,-122,0,939,5341,0,23734,0,171,26935,61,460,25,14919,4.0,11.0,7.0,1274,59151,321,63994,-2.0,2.0,-7.0,-43,-2396,12,-9335
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,1228,Viper,ADC,Kaisa,Victory,35:27,17,5.0,1.0,2.0,333,16233,42,,0,0,0,0,-412,-9,-152,0,5335,7662,0,11958,0,92,15863,32,44,113,19046,11.0,5.0,26.0,1312,70074,334,93833,5.0,-2.0,0.0,-16,3051,-3,3375
136,65638,2025-04-09,LCK 2025 Rounds 1-2,DN Freecs vs HLE,392,Peanut,JUNGLE,Xin Zhao,Victory,35:27,17,1.0,1.0,6.0,251,13031,49,,0,0,0,0,-83,-18,-928,0,2118,37239,0,36481,0,798,51478,51,25,286,12801,11.0,5.0,26.0,1312,70074,334,93833,-1.0,1.0,4.0,-9,916,9,110
